Date,Open,High,Low,Close,Volume
8-Jul-13,450.06,453.59,448.99,453.00,1970157
5-Jul-13,445.45,448.15,444.11,447.19,1701830
3-Jul-13,440.39,445.03,439.69,443.66,1048628
2-Jul-13,445.55,445.95,439.07,441.60,1891812
1-Jul-13,443.67,446.49,442.94,444.38,1726780
28-Jun-13,437.89,441.36,437.53,440.62,2350049
27-Jun-13,439.84,442.79,438.76,438.97,1926554
26-Jun-13,437.31,439.44,435.72,437.26,1832735
25-Jun-13,439.07,440.28,432.69,433.53,2553889
24-Jun-13,436.38,438.60,432.06,435.33,3020242
21-Jun-13,444.61,445.38,436.97,440.91,3982214
20-Jun-13,447.44,450.95,442.10,442.81,3377578
19-Jun-13,451.14,455.88,449.20,450.79,2917112
18-Jun-13,444.77,450.95,444.62,450.76,2167878
17-Jun-13,440.05,445.16,439.58,443.57,2147298
14-Jun-13,440.49,442.79,437.50,437.96,2242338
13-Jun-13,434.92,440.27,433.18,438.94,2071259
12-Jun-13,443.17,443.44,435.26,436.43,2205049
11-Jun-13,442.43,443.94,440.20,440.34,1752874
10-Jun-13,441.49,445.95,440.49,445.56,2338184
7-Jun-13,435.65,440.44,433.09,440.30,2675269
6-Jun-13,432.58,433.60,424.03,432.75,2579605
5-Jun-13,431.69,435.16,428.99,430.28,2107041
4-Jun-13,434.36,435.73,427.46,429.98,1868745
3-Jun-13,432.20,437.42,427.94,434.25,2476996
31-May-13,434.49,438.94,434.19,436.04,1969857
30-May-13,435.39,439.89,433.64,435.82,2120987
29-May-13,438.29,439.43,432.58,434.59,2014246
28-May-13,442.19,446.52,440.64,441.08,2257714
24-May-13,438.07,439.85,435.94,437.10,2296760
23-May-13,438.94,445.42,437.44,441.84,2279347
22-May-13,451.73,455.11,443.88,445.15,2561294
21-May-13,454.46,456.29,449.25,453.94,1983385
20-May-13,452.95,460.76,452.95,454.72,2272942
17-May-13,455.46,457.20,450.71,455.04,2792663
16-May-13,459.96,460.45,451.46,452.39,3211738
15-May-13,448.20,458.65,447.46,458.40,3995319
14-May-13,439.19,444.79,439.01,443.99,1581296
13-May-13,439.88,441.68,437.13,439.20,1448730
10-May-13,438.09,440.71,436.52,440.56,1900717
9-May-13,435.86,440.27,434.55,436.18,2200758
8-May-13,428.93,437.38,426.88,437.25,2468403
7-May-13,431.94,432.37,425.76,429.04,1967986
6-May-13,424.55,431.36,424.55,431.21,2141834
3-May-13,418.90,423.82,418.42,423.28,2512661
2-May-13,410.46,417.69,409.93,415.22,2018546
1-May-13,412.04,412.77,408.59,410.63,1455634
30-Apr-13,409.91,414.23,409.25,412.70,2306836
29-Apr-13,402.03,411.76,401.90,409.94,2301967
26-Apr-13,404.20,404.27,398.69,401.11,2488237
25-Apr-13,408.53,408.64,404.22,404.95,1992301
24-Apr-13,404.46,409.41,404.40,407.13,1829151
23-Apr-13,400.90,408.16,400.58,404.35,2299900
22-Apr-13,400.70,402.38,387.89,400.46,2883407
19-Apr-13,384.96,402.12,383.51,400.33,5804316
18-Apr-13,393.07,393.29,381.01,383.34,3328777
17-Apr-13,393.77,395.82,389.44,391.67,2037355
16-Apr-13,393.69,398.40,392.35,397.08,1742374
15-Apr-13,393.37,398.90,388.90,391.36,2454767
12-Apr-13,396.39,396.45,391.86,395.42,1636829
11-Apr-13,396.84,396.95,392.42,395.59,2028766
10-Apr-13,391.85,396.57,388.39,395.49,1978862
9-Apr-13,388.14,392.27,386.94,389.21,2157928
8-Apr-13,389.76,390.16,384.58,387.81,2832718
5-Apr-13,393.42,393.89,388.59,391.92,3433994
4-Apr-13,402.53,403.28,396.05,397.93,2448102
3-Apr-13,407.14,407.51,400.73,403.50,1738753
2-Apr-13,402.67,407.82,402.40,406.93,2041713
1-Apr-13,397.90,401.53,397.02,401.00,1807580
28-Mar-13,402.40,403.09,397.05,397.49,2287712
27-Mar-13,403.74,403.90,401.07,401.73,2163295
26-Mar-13,407.16,407.41,404.30,406.62,1191912
25-Mar-13,406.61,410.02,403.81,405.22,1712684
22-Mar-13,407.78,408.03,405.22,405.56,1491678
21-Mar-13,406.05,408.87,405.33,406.04,1477590
20-Mar-13,408.82,409.16,406.13,407.76,1464122
19-Mar-13,406.03,410.03,403.63,406.07,2098176
18-Mar-13,402.90,406.79,401.14,404.30,1838552
15-Mar-13,409.66,410.56,407.08,407.56,3099791
14-Mar-13,413.91,413.91,409.10,411.18,1651111
13-Mar-13,414.36,415.76,411.57,413.07,1641413
12-Mar-13,415.77,416.36,412.25,414.22,2008979
11-Mar-13,416.26,420.27,416.17,417.83,1595678
8-Mar-13,417.67,417.88,412.94,416.18,2912283
7-Mar-13,417.45,418.73,415.20,416.71,2054238
6-Mar-13,420.93,422.42,414.82,416.11,2873998
5-Mar-13,414.88,420.50,414.86,419.72,4045034
4-Mar-13,403.05,411.83,402.90,411.16,2776185
1-Mar-13,399.30,403.97,398.47,403.50,2175425
28-Feb-13,400.95,403.90,400.92,401.00,2265874
27-Feb-13,397.80,402.78,395.95,400.29,2028515
26-Feb-13,397.90,398.37,392.59,395.46,2205059
25-Feb-13,401.55,404.61,395.64,395.78,2307008
22-Feb-13,400.03,401.03,397.30,400.25,2054050
21-Feb-13,399.40,403.13,396.01,398.16,3511036
20-Feb-13,403.05,404.89,396.29,396.63,2765029
19-Feb-13,398.39,403.90,398.04,403.83,2932924
15-Feb-13,394.09,397.03,393.93,396.84,2729917
14-Feb-13,390.25,394.76,389.27,394.30,1735219
13-Feb-13,390.46,393.07,390.37,391.82,1198170
12-Feb-13,391.27,394.34,390.07,390.74,1858945
11-Feb-13,389.59,391.89,387.26,391.60,2167656
8-Feb-13,390.46,393.73,390.17,393.08,3024853
7-Feb-13,385.23,389.79,383.13,387.36,2840506
6-Feb-13,379.91,386.87,379.63,385.47,2079687
5-Feb-13,380.95,385.94,380.11,383.25,1870716
4-Feb-13,384.23,385.62,379.51,379.89,3041242
1-Feb-13,379.50,388.70,379.40,388.20,3746165
31-Jan-13,375.63,379.19,375.50,378.22,1634556
30-Jan-13,377.25,380.86,376.83,377.29,1732972
29-Jan-13,373.75,378.85,373.64,377.22,1747734
28-Jan-13,376.26,378.18,374.32,375.74,1627833
25-Jan-13,375.76,379.62,375.50,377.21,2225811
24-Jan-13,370.99,378.79,370.62,377.29,3383596
23-Jan-13,368.36,374.87,368.26,371.12,5911865
22-Jan-13,352.68,353.02,348.11,351.79,3792336
18-Jan-13,355.54,356.74,351.02,352.61,3226898
17-Jan-13,359.21,360.18,355.87,356.02,2212357
16-Jan-13,361.56,362.53,357.19,357.95,2024991
15-Jan-13,360.02,367.87,356.41,362.83,3927990
14-Jan-13,368.87,371.47,361.54,361.99,2864106
11-Jan-13,371.37,371.58,368.52,370.36,1285125
10-Jan-13,371.79,372.87,367.12,371.11,1835780
9-Jan-13,366.50,369.54,364.66,369.43,2025751
8-Jan-13,368.14,368.52,362.58,367.02,1676740
7-Jan-13,368.09,370.06,365.66,367.74,1655967
4-Jan-13,365.03,371.11,364.20,369.35,2763552
3-Jan-13,362.83,366.33,360.72,362.20,2318140
2-Jan-13,360.07,363.86,358.63,361.99,2542268
31-Dec-12,350.35,355.64,348.35,354.04,1997733
28-Dec-12,351.20,353.81,350.36,350.36,1403926
27-Dec-12,353.92,354.77,349.65,353.50,1647392
26-Dec-12,354.39,356.80,351.56,354.79,1182572
24-Dec-12,357.61,357.95,354.09,355.10,841931
21-Dec-12,357.34,359.77,355.62,358.17,3527849
20-Dec-12,361.99,362.69,358.84,361.54,1657153
19-Dec-12,360.72,361.86,358.70,360.42,1919799
18-Dec-12,358.66,364.91,357.88,360.90,3005138
17-Dec-12,353.10,369.51,352.36,360.75,3036763
14-Dec-12,349.93,354.26,349.56,351.33,2130595
13-Dec-12,358.32,358.60,350.12,351.70,3446306
12-Dec-12,349.96,352.11,347.09,349.13,2426299
11-Dec-12,345.34,351.31,344.20,348.79,2687956
10-Dec-12,343.04,346.17,342.24,343.05,1366866
7-Dec-12,347.85,348.79,341.55,342.45,1919476
6-Dec-12,344.14,348.15,342.60,345.91,1462216
5-Dec-12,346.42,347.60,341.51,344.25,1862735
4-Dec-12,347.85,348.10,343.19,345.86,1991605
3-Dec-12,351.47,353.30,347.40,347.97,2193948
30-Nov-12,346.00,349.96,343.19,349.53,3164441
29-Nov-12,344.23,347.30,341.34,346.29,2780544
28-Nov-12,334.34,342.80,332.28,342.18,3041940
27-Nov-12,330.42,337.84,329.33,335.69,2509598
26-Nov-12,333.55,333.83,329.84,330.91,2205527
23-Nov-12,335.32,335.33,333.38,334.32,922477
21-Nov-12,334.83,335.23,330.53,333.27,2113011
20-Nov-12,335.09,339.34,332.62,335.32,2089086
19-Nov-12,328.18,334.79,328.09,334.44,2369716
16-Nov-12,323.32,326.83,318.32,323.91,3438500
15-Nov-12,325.32,330.33,322.27,323.95,1848939
14-Nov-12,330.66,331.42,325.58,326.60,1668322
13-Nov-12,331.83,334.13,329.44,329.86,1594639
12-Nov-12,332.21,335.23,330.77,333.28,1405870
9-Nov-12,327.65,334.50,325.48,331.85,3114084
8-Nov-12,335.44,336.08,325.94,326.47,2598676
7-Nov-12,337.84,339.46,333.58,333.89,2232438
6-Nov-12,343.08,343.59,339.11,341.20,1582936
5-Nov-12,342.59,343.77,338.12,341.82,1635894
2-Nov-12,347.74,348.12,344.03,344.30,2324569
1-Nov-12,340.09,345.80,339.70,344.14,2050471
31-Oct-12,340.27,340.84,337.84,340.49,1537001
26-Oct-12,338.59,341.86,335.94,337.91,1950865
25-Oct-12,340.34,341.34,337.09,339.22,2403696
24-Oct-12,343.74,343.84,337.97,338.99,2496411
23-Oct-12,336.34,344.01,336.34,340.52,2916978
22-Oct-12,340.85,342.66,335.18,339.67,4057872
19-Oct-12,353.14,353.70,336.34,341.24,11483428
18-Oct-12,378.15,380.09,338.34,347.85,12442346
17-Oct-12,372.35,378.55,370.50,378.12,2292819
16-Oct-12,370.44,373.87,368.60,372.72,2058468
15-Oct-12,371.34,372.29,365.72,370.86,3020098
12-Oct-12,376.30,377.81,372.42,372.75,2406787
11-Oct-12,376.83,379.63,375.52,376.12,2383987
10-Oct-12,371.30,374.14,369.51,372.65,2041203
9-Oct-12,380.22,381.04,371.64,372.42,3003884
8-Oct-12,380.88,382.17,377.45,379.30,1958625
5-Oct-12,385.74,387.58,382.88,384.21,2737751
4-Oct-12,381.76,385.33,380.08,384.41,2454496
3-Oct-12,378.24,382.34,376.48,381.63,2208639
2-Oct-12,382.98,383.38,375.51,378.87,2790375
1-Oct-12,379.90,382.88,378.48,381.27,3168477
28-Sep-12,377.45,380.03,375.95,377.63,2784091
27-Sep-12,380.35,381.80,376.20,378.63,3932272
26-Sep-12,375.30,381.00,370.87,377.11,5674334
25-Sep-12,376.90,382.83,374.20,374.95,6061033
24-Sep-12,365.87,375.40,365.49,375.06,3565837
21-Sep-12,366.47,367.83,365.43,367.36,6360376
20-Sep-12,362.60,366.06,360.97,364.42,2907854
19-Sep-12,359.11,364.64,358.56,364.11,3098782
18-Sep-12,354.24,359.69,353.74,359.50,2067249
17-Sep-12,354.41,356.80,352.85,355.34,1508307
14-Sep-12,355.15,356.86,353.86,355.19,2618874
13-Sep-12,346.89,354.85,345.62,353.37,2659302
12-Sep-12,345.05,347.80,340.78,345.78,2642260
11-Sep-12,349.33,350.68,345.85,346.44,1874004
10-Sep-12,355.23,356.76,349.54,350.74,2560067
7-Sep-12,350.35,356.48,349.18,353.43,3236308
6-Sep-12,343.32,350.29,342.71,350.05,3044450
5-Sep-12,340.34,343.59,339.91,340.70,1708169
4-Sep-12,342.62,342.84,337.09,340.86,1889613
31-Aug-12,342.34,344.63,340.36,342.89,2127125
30-Aug-12,342.46,344.04,340.43,341.18,1627704
29-Aug-12,339.02,344.84,338.41,344.35,2991037
28-Aug-12,332.83,339.15,332.70,338.96,2058938
27-Aug-12,331.83,336.34,329.95,334.94,2614131
24-Aug-12,338.14,340.57,337.38,339.65,1429267
23-Aug-12,337.47,340.58,335.84,338.74,1784453
22-Aug-12,334.02,340.64,333.68,338.93,1909262
21-Aug-12,336.89,339.34,331.42,335.09,2222805
20-Aug-12,338.09,339.77,336.67,338.11,1758421
17-Aug-12,337.40,338.96,336.19,338.91,2177896
16-Aug-12,334.09,337.66,333.87,336.77,1717691
15-Aug-12,335.48,337.46,332.38,334.10,2411100
14-Aug-12,329.95,336.76,329.83,334.66,3662178
13-Aug-12,324.03,330.41,323.66,330.34,3268073
10-Aug-12,319.61,321.44,318.38,321.32,1434408
9-Aug-12,322.58,323.51,321.08,321.50,1070288
8-Aug-12,319.84,323.26,319.57,321.44,1322386
7-Aug-12,321.22,322.45,318.55,320.59,1982695
6-Aug-12,320.12,325.01,319.93,321.73,1782494
3-Aug-12,320.32,322.18,318.39,320.99,1897446
2-Aug-12,313.07,319.33,312.02,314.69,1977690
1-Aug-12,318.97,320.07,316.01,316.66,1844556
31-Jul-12,314.44,318.57,314.42,316.80,1865890
30-Jul-12,318.34,321.62,315.06,316.47,2186717
27-Jul-12,309.75,317.82,309.06,317.80,3550174
26-Jul-12,307.81,308.74,305.32,306.99,1687485
25-Jul-12,304.46,307.00,302.99,304.30,1822973
24-Jul-12,307.81,309.27,302.47,304.09,2012189
23-Jul-12,300.54,309.48,299.42,308.06,3561818
20-Jul-12,304.68,306.78,299.39,305.72,6463748
19-Jul-12,293.36,299.54,293.29,296.83,4674637
18-Jul-12,288.78,292.14,288.35,290.67,1550950
17-Jul-12,289.50,290.63,284.48,288.65,1681568
16-Jul-12,288.47,289.88,286.18,287.75,1462861
13-Jul-12,286.36,289.86,284.56,288.55,1976558
12-Jul-12,283.84,286.25,281.33,285.53,2310094
11-Jul-12,288.44,289.21,282.75,285.88,3500946
10-Jul-12,295.39,296.51,289.66,291.14,1923015
9-Jul-12,292.77,294.59,290.92,293.30,1715020
6-Jul-12,296.52,297.06,291.70,293.28,2162328
5-Jul-12,294.67,300.33,294.56,298.26,2345901
3-Jul-12,290.30,294.50,289.29,294.21,1190525
2-Jul-12,291.20,291.79,288.54,290.53,1655563
29-Jun-12,287.77,290.36,286.39,290.33,2522562
28-Jun-12,283.23,283.40,278.88,282.44,1922064
27-Jun-12,284.13,287.28,283.29,284.94,1692446
26-Jun-12,281.66,283.58,280.02,282.62,1351151
25-Jun-12,283.95,284.33,278.95,280.63,1582036
22-Jun-12,284.28,286.03,283.19,286.03,2229125
21-Jun-12,290.21,290.21,282.15,282.89,2011322
20-Jun-12,290.19,290.29,287.04,289.04,2346698
19-Jun-12,287.08,292.43,286.85,291.06,2076629
18-Jun-12,281.59,287.39,279.90,285.71,2497864
15-Jun-12,280.45,282.54,278.82,282.54,3002511
14-Jun-12,280.93,282.82,278.54,279.80,2345107
13-Jun-12,281.14,283.78,279.62,280.83,1954607
12-Jun-12,285.17,285.44,279.57,282.83,3224142
11-Jun-12,292.40,292.95,283.63,284.53,2662269
8-Jun-12,288.21,290.79,287.58,290.52,1410366
7-Jun-12,294.09,294.24,288.91,289.40,1759532
6-Jun-12,288.53,291.28,287.09,290.58,2096173
5-Jun-12,288.01,289.35,283.52,285.49,2340477
4-Jun-12,285.40,290.54,285.29,289.58,2433786
1-Jun-12,286.18,286.61,284.46,285.78,3058314
31-May-12,294.65,295.29,289.79,290.72,2969455
30-May-12,294.37,296.25,292.06,294.41,1906629
29-May-12,298.20,299.86,294.45,297.47,2606651
25-May-12,300.80,301.17,294.43,296.06,3582472
24-May-12,304.88,306.27,299.73,302.13,1892185
23-May-12,301.13,305.10,298.86,305.03,3178016
22-May-12,307.03,307.21,298.30,300.70,3052748
21-May-12,300.56,308.16,300.30,307.36,3075829
18-May-12,312.86,316.53,298.65,300.50,5976129
17-May-12,317.23,319.24,310.93,311.84,3354518
16-May-12,309.29,315.37,308.28,314.78,4837424
15-May-12,302.98,307.81,302.18,305.86,2102339
14-May-12,300.69,304.55,300.59,302.30,1824733
11-May-12,305.48,307.58,302.69,302.92,2099726
10-May-12,306.79,308.40,305.42,307.14,1535877
9-May-12,303.71,308.50,301.21,304.88,2329546
8-May-12,303.07,308.76,300.65,306.70,2678485
7-May-12,297.80,305.59,297.80,304.08,1994515
4-May-12,303.26,304.25,298.70,298.78,2207360
3-May-12,305.11,307.72,304.78,305.82,1868187
2-May-12,300.90,304.36,300.61,303.93,1611434
1-May-12,302.20,306.11,300.40,302.52,2002424
30-Apr-12,306.80,308.35,300.60,302.73,2407213
27-Apr-12,307.82,308.68,305.61,307.80,1636399
26-Apr-12,305.76,309.31,305.15,308.04,2093733
25-Apr-12,302.30,305.98,301.74,305.16,1821042
24-Apr-12,299.42,303.62,298.96,300.94,1933303
23-Apr-12,296.75,299.52,295.40,299.10,2197933
20-Apr-12,302.43,304.73,298.21,298.33,3058961
19-Apr-12,303.15,308.44,299.80,299.95,3295787
18-Apr-12,304.33,306.71,301.71,304.03,2670380
17-Apr-12,304.58,309.15,303.81,305.09,3024414
16-Apr-12,311.81,312.22,301.13,303.34,5693458
13-Apr-12,324.10,324.82,312.08,312.61,8163012
12-Apr-12,321.50,326.90,320.45,325.83,5756582
11-Apr-12,317.30,318.32,315.97,318.30,2200268
10-Apr-12,317.08,317.57,312.59,313.74,2485078
9-Apr-12,314.55,317.98,312.96,315.74,2183535
5-Apr-12,316.44,318.53,314.60,316.48,2319712
4-Apr-12,319.54,319.82,315.87,317.89,1628272
3-Apr-12,323.03,324.30,319.64,321.63,2044857
2-Apr-12,320.71,324.07,317.74,323.78,2284338
30-Mar-12,326.20,327.07,320.82,320.94,2312245
29-Mar-12,327.05,328.62,322.47,324.53,1924315
28-Mar-12,326.34,329.62,325.87,328.21,2538808
27-Mar-12,323.84,327.08,322.72,323.83,2008804
26-Mar-12,322.82,325.07,320.09,324.99,1821467
23-Mar-12,323.62,324.57,320.77,321.62,1940335
22-Mar-12,319.57,324.72,315.82,323.35,2410320
21-Mar-12,317.62,324.02,316.57,320.31,2469637
20-Mar-12,315.78,318.35,313.95,317.06,1540778
19-Mar-12,311.87,318.95,310.93,317.31,2172971
16-Mar-12,310.76,313.27,310.34,312.83,3050457
15-Mar-12,308.61,312.06,307.72,310.88,2435340
14-Mar-12,307.81,311.70,307.04,308.30,2936857
13-Mar-12,304.68,309.23,303.08,309.20,2247354
12-Mar-12,300.30,303.80,299.93,302.88,1669376
9-Mar-12,304.28,306.26,300.30,300.43,2671524
8-Mar-12,305.33,306.06,303.48,303.87,1345428
7-Mar-12,304.83,305.90,303.23,303.70,1264892
6-Mar-12,304.33,304.71,297.22,302.78,3175216
5-Mar-12,310.53,311.56,306.00,307.43,1593250
2-Mar-12,311.31,312.31,310.47,310.94,1573214
1-Mar-12,311.44,313.16,309.38,311.51,2238010
29-Feb-12,309.61,313.11,308.06,309.43,3136837
28-Feb-12,305.30,310.19,304.14,309.50,2847797
27-Feb-12,303.60,306.49,302.83,304.96,1814618
24-Feb-12,303.98,306.13,303.06,305.25,1937074
23-Feb-12,303.80,304.27,300.48,303.36,2055030
22-Feb-12,306.29,308.70,303.66,304.27,1967855
21-Feb-12,302.24,309.25,301.74,307.31,2481110
17-Feb-12,302.79,304.12,301.50,302.62,2449229
16-Feb-12,301.71,304.71,299.16,303.56,2530861
15-Feb-12,306.77,306.77,301.58,303.08,2426960
14-Feb-12,306.08,306.31,302.68,305.18,1803851
13-Feb-12,305.56,307.23,305.32,306.41,1816551
10-Feb-12,304.24,304.37,302.30,303.26,2325443
9-Feb-12,306.32,307.56,304.80,306.04,2265433
8-Feb-12,304.62,305.98,302.67,305.23,1836963
7-Feb-12,303.88,305.00,302.18,303.69,2092035
6-Feb-12,297.80,305.72,297.30,304.85,3679755
3-Feb-12,295.63,298.83,294.32,298.46,3169260
2-Feb-12,292.73,293.50,291.33,292.85,2414672
1-Feb-12,292.76,293.04,289.86,290.71,2320950
31-Jan-12,291.79,292.29,287.86,290.35,2142716
30-Jan-12,289.31,290.29,286.99,289.13,2330967
27-Jan-12,285.68,290.45,284.95,290.28,3618815
26-Jan-12,286.28,287.53,282.56,284.33,3228004
25-Jan-12,289.04,289.64,283.47,285.03,4988196
24-Jan-12,293.45,294.13,289.29,290.76,3056391
23-Jan-12,293.29,294.62,291.87,293.05,3413040
20-Jan-12,295.56,295.80,291.14,293.29,10576774
19-Jan-12,320.82,320.82,316.05,320.10,6305274
18-Jan-12,313.63,317.32,311.37,316.77,2763190
17-Jan-12,316.31,316.31,313.15,314.60,1909394
13-Jan-12,313.44,313.79,310.84,312.81,2307338
12-Jan-12,315.93,316.76,313.56,315.13,1875854
11-Jan-12,312.06,315.01,310.87,313.29,2400582
10-Jan-12,315.19,317.22,308.76,311.88,4395615
9-Jan-12,323.57,323.82,310.93,311.54,5825720
6-Jan-12,329.90,330.33,325.22,325.34,1438122
5-Jan-12,331.40,332.32,328.44,329.83,3283277
4-Jan-12,332.85,335.46,330.64,334.47,2864365
3-Jan-12,326.80,334.41,326.51,333.04,3677850
30-Dec-11,321.33,323.70,321.33,323.27,1782859
29-Dec-11,321.07,321.82,317.92,321.52,1575595
28-Dec-11,321.70,322.82,319.37,320.17,2127130
27-Dec-11,316.34,322.57,316.32,320.45,1609052
23-Dec-11,316.32,317.66,315.60,316.89,1453723
22-Dec-11,314.29,316.18,313.82,315.16,1824156
21-Dec-11,315.32,316.23,309.79,313.22,2498154
20-Dec-11,314.31,316.24,314.31,315.50,2388184
19-Dec-11,314.32,314.56,310.31,311.23,2144189
16-Dec-11,312.47,314.97,311.05,313.29,4459782
15-Dec-11,311.57,312.31,309.65,310.08,2409785
14-Dec-11,311.24,312.47,306.55,309.34,3904882
13-Dec-11,314.69,318.60,311.74,313.13,4028638
12-Dec-11,311.25,313.40,310.46,313.01,2185234
9-Dec-11,309.31,314.88,308.81,314.02,2768503
8-Dec-11,310.83,314.04,307.96,308.33,2414400
7-Dec-11,311.15,313.14,309.36,312.01,2257980
6-Dec-11,311.81,314.62,310.43,312.20,2326518
5-Dec-11,314.13,316.27,311.51,313.14,3198026
2-Dec-11,308.83,312.31,308.44,310.49,4085965
1-Dec-11,300.30,308.31,299.80,307.19,3621293
30-Nov-11,299.27,300.05,296.34,299.99,3397279
29-Nov-11,294.23,295.48,290.96,291.76,1832619
28-Nov-11,289.97,294.70,288.54,294.39,2828967
25-Nov-11,282.88,287.42,280.95,281.78,1562341
23-Nov-11,287.96,290.42,285.34,285.34,2325986
22-Nov-11,290.29,292.78,287.91,290.29,2405579
21-Nov-11,294.17,294.54,286.33,290.76,3001666
18-Nov-11,301.30,302.55,297.17,297.74,3287618
17-Nov-11,305.33,306.45,298.69,300.74,3493472
16-Nov-11,306.35,309.46,305.61,306.04,2610280
15-Nov-11,306.71,309.35,305.56,308.59,2675961
14-Nov-11,304.30,309.35,304.19,306.81,3188932
11-Nov-11,300.95,306.35,299.60,304.48,3977320
10-Nov-11,303.27,303.28,296.08,297.84,2868599
9-Nov-11,302.43,305.00,299.63,300.78,3711062
8-Nov-11,304.80,307.49,302.10,306.48,3029383
7-Nov-11,296.96,304.69,296.41,304.47,3358867
4-Nov-11,297.05,300.17,296.51,298.37,2835379
3-Nov-11,293.79,299.05,292.15,299.05,2669745
2-Nov-11,292.74,294.27,290.53,292.70,2121899
1-Nov-11,290.34,293.05,288.66,289.61,3125199
31-Oct-11,297.84,300.14,296.13,296.62,2557738
28-Oct-11,297.56,301.45,297.42,300.37,2508147
27-Oct-11,299.51,301.65,296.95,299.63,3780722
26-Oct-11,295.07,295.39,286.72,293.45,2873690
25-Oct-11,296.85,297.80,291.72,291.87,2540445
24-Oct-11,293.65,300.28,293.54,298.51,3427548
21-Oct-11,295.05,296.67,293.64,295.54,3394233
20-Oct-11,291.24,294.74,290.04,292.13,3379069
19-Oct-11,293.96,296.33,289.90,290.64,2931804
18-Oct-11,290.39,296.58,288.99,295.55,3802493
17-Oct-11,292.15,296.21,289.29,291.50,4008302
14-Oct-11,300.03,300.10,294.08,296.14,8532242
13-Oct-11,275.29,279.78,274.28,279.77,5687512
12-Oct-11,274.34,277.89,272.59,274.52,3178044
11-Oct-11,267.00,273.67,267.00,271.86,2853777
10-Oct-11,262.85,269.00,261.86,268.85,2322903
7-Oct-11,258.67,260.51,255.41,257.82,2856047
6-Oct-11,254.00,257.87,251.55,257.61,3424623
5-Oct-11,248.42,254.15,240.63,252.60,4534752
4-Oct-11,245.26,251.97,240.54,251.20,4159130
3-Oct-11,255.18,256.26,247.75,248.01,4473863
30-Sep-11,260.37,262.26,257.45,257.78,2724908
29-Sep-11,268.29,268.92,259.96,264.01,2907381
28-Sep-11,271.02,272.28,264.11,264.68,2263403
27-Sep-11,269.37,273.80,268.29,269.94,3010925
26-Sep-11,263.89,266.73,256.88,266.21,2634234
23-Sep-11,258.54,263.47,257.51,263.02,2778870
22-Sep-11,263.39,264.65,257.26,260.59,4400586
21-Sep-11,274.12,277.78,269.70,269.87,2516138
20-Sep-11,274.98,279.54,271.61,273.59,2779078
19-Sep-11,270.45,275.22,267.96,273.61,2471190
16-Sep-11,272.67,273.69,271.84,273.61,3534779
15-Sep-11,268.02,272.76,267.55,271.55,2961967
14-Sep-11,266.56,268.74,263.17,266.30,2694739
13-Sep-11,266.27,267.21,261.96,265.02,2354150
12-Sep-11,259.24,266.26,259.01,265.33,2670471
9-Sep-11,265.97,267.59,260.86,262.69,3269069
8-Sep-11,267.17,269.82,266.22,267.75,2381025
7-Sep-11,265.49,268.24,263.96,267.28,2758545
6-Sep-11,255.66,261.64,255.51,261.35,2715977
2-Sep-11,262.50,264.22,260.63,262.68,2402024
1-Sep-11,270.64,272.19,265.87,266.52,2415607
31-Aug-11,272.64,273.42,268.27,270.75,2693390
30-Aug-11,269.36,271.77,265.67,270.62,2990176
29-Aug-11,267.55,270.00,267.05,269.81,2338106
26-Aug-11,260.26,265.49,256.83,263.69,3597309
25-Aug-11,265.46,268.90,259.41,260.28,3297297
24-Aug-11,259.92,265.26,258.87,261.91,3598264
23-Aug-11,252.00,260.97,249.78,259.67,4347823
22-Aug-11,252.25,253.75,247.51,249.33,4907175
19-Aug-11,249.92,257.69,245.68,245.71,5411586
18-Aug-11,262.00,262.71,250.50,252.69,6291368
17-Aug-11,270.29,272.12,265.65,266.84,4079101
16-Aug-11,276.49,276.50,265.42,269.77,6940503
15-Aug-11,276.99,282.78,273.30,278.89,7145020
12-Aug-11,285.03,285.54,280.48,282.17,3155376
11-Aug-11,277.19,284.53,274.48,281.35,4832119
10-Aug-11,280.97,282.34,274.14,274.78,5373697
9-Aug-11,280.78,287.59,270.78,286.99,6470475
8-Aug-11,281.77,284.78,272.45,273.28,7497701
5-Aug-11,291.56,295.30,281.28,289.81,5930780
4-Aug-11,297.55,299.72,289.02,289.05,4916432
3-Aug-11,297.34,301.80,292.10,300.89,3825910
2-Aug-11,303.30,299.71,292.10,297.37,4994139
1-Aug-11,305.92,308.06,299.89,303.69,3968312
29-Jul-11,302.42,307.79,302.15,302.15,4138101
28-Jul-11,302.90,308.30,301.80,305.78,3109115
27-Jul-11,308.90,310.79,302.68,303.91,3934890
26-Jul-11,309.33,314.06,308.92,311.57,2343370
25-Jul-11,306.99,313.02,306.81,309.80,3131952
22-Jul-11,303.00,310.06,302.44,309.42,3531622
21-Jul-11,297.31,304.33,297.30,303.80,3469850
20-Jul-11,301.39,301.72,297.97,297.97,2229023
19-Jul-11,298.37,302.64,298.06,301.58,2967816
18-Jul-11,296.54,301.33,296.30,297.77,4469225
15-Jul-11,299.05,300.43,294.37,299.11,13735983
14-Jul-11,269.83,271.27,263.63,264.73,6649410
13-Jul-11,268.77,272.27,268.51,269.40,2790771
12-Jul-11,264.34,269.98,263.26,267.27,2841532
11-Jul-11,264.35,268.26,263.01,263.90,2839996
8-Jul-11,266.74,269.09,263.90,266.26,4770170
